河名,站名,水位,水势,"比昨日
+涨-落",流量,"设防
水位","警戒
水位","保证
水位",time
长江,寸滩,172.91,,0.15,27500,--,--,--,2021-09-04 04:00
,武隆,175.60,,1.56,2490,--,--,--,2021-09-04 04:00
,宜昌,47.24,,-0.57,27100,52.00,53.00,55.73,2021-09-04 04:00
,枝城,43.72,,-0.24,27700,48.00,49.00,51.75,2021-09-04 04:00
,沙市,39.15,,-0.09,24500,42.00,43.00,45.00,2021-09-04 04:00
,监利,33.34,,-0.03,23100,34.50,35.70,37.23,2021-09-04 04:00
,莲花塘,30.29,,-0.01,,--,32.50,34.40,2021-09-04 04:00
,螺山,29.36,,0.02,35400,31.00,32.00,34.01,2021-09-04 04:00
,汉口,24.65,,0.04,44100,25.00,27.30,29.73,2021-09-04 04:00
,黄石,21.16,,0.07,,22.80,24.50,27.50,2021-09-04 04:00
,码头镇,18.72,,0.04,,20.50,21.50,24.50,2021-09-04 04:00
,九江,17.60,,0.04,46000,--,20.00,23.25,2021-09-04 04:00
,三峡水库,159.38,,0.60,25200(出),--,--,--,2021-09-04 04:00
洞庭湖,城陵矶,30.35,,-0.02,11500,--,33.00,34.55,2021-09-04 04:00
鄱阳湖,湖口,16.97,,0.04,1530,--,19.50,22.50,2021-09-04 04:00
湘江,湘潭,31.78,缺测,-0.07,1160,--,38.00,39.50,2021-09-04 04:00
资水,桃江,33.51,,-0.35,729,--,39.20,42.30,2021-09-04 04:00
沅水,桃源,,缺测,-33.64,,--,42.50,45.40,2021-09-04 04:00
澧水,石门,50.77,,-0.05,181,--,58.50,61.00,2021-09-04 04:00
松滋河,新江口,40.98,,-0.10,2380,43.00,44.00,45.77,2021-09-04 04:00
,沙道观,40.81,,-0.09,786,43.00,44.00,45.21,2021-09-04 04:00
藕池河,管家铺,35.52,,-0.04,1380,37.50,38.50,39.50,2021-09-04 04:00
,康家岗,35.29,,-0.04,41.8,37.50,38.50,39.87,2021-09-04 04:00
虎渡河,弥陀寺,38.97,,-0.09,677,42.00,43.00,44.15,2021-09-04 04:00
长湖,长湖,30.87,,-0.02,,31.50,32.50,33.50,2021-09-04 04:00
洪湖,挖沟咀,25.47,,-0.01,,25.80,26.20,27.00,2021-09-04 04:00
刁汊湖,五房台,24.10,,-0.01,,--,24.80,26.00,2021-09-04 04:00
斧头湖,三洲,21.91,,-0.05,,21.50,22.80,23.94,2021-09-04 04:00
梁子湖,梁子镇,19.15,,-0.02,,19.00,20.50,21.36,2021-09-04 04:00
汉江,安康,239.04,,-0.34,2710,--,--,--,2021-09-04 04:00
,白河,179.61,,-0.96,4290,--,187.00,191.00,2021-09-04 04:00
,黄家港,93.64,,-0.03,8380,--,--,--,2021-09-04 04:00
,襄阳,65.88,,0.15,,65.50,67.00,70.00,2021-09-04 04:00
,宜城,56.95,,0.15,,56.50,57.50,59.30,2021-09-04 04:00
,皇庄,47.79,,-0.27,9880,47.00,48.00,50.62,2021-09-04 04:00
,沙洋,41.88,,-0.09,,40.80,41.80,44.50,2021-09-04 04:00
,岳口,38.07,,0.15,,36.90,37.90,40.62,2021-09-04 04:00
,仙桃,35.29,,0.19,8450,34.10,35.10,36.20,2021-09-04 04:00
,汉川,30.22,,0.24,,28.00,29.00,31.69,2021-09-04 04:00
,丹江口水库,165.87,,-0.02,"8290(入)
8700(出)",--,--,--,2021-09-04 04:00
清江,水布垭,395.35,,-0.55,"227(入)
374(出)",--,--,--,2021-09-04 04:00
,隔河岩,196.13,,0.30,"1060(入)
10.3(出)",--,--,--,2021-09-04 04:00
沮漳河,河溶,41.52,,-0.18,127,47.50,48.50,50.00,2021-09-04 04:00
东荆河,潜江,39.38,,0.13,2100,38.40,39.70,42.11,2021-09-04 04:00
汉北河,天门,24.50,,-0.03,61.6,28.30,29.30,30.00,2021-09-04 04:00
大富水,应城,24.11,,-0.02,43.5,27.50,29.00,33.00,2021-09-04 04:00
环水,花园,32.63,,-0.02,20.5,--,37.50,39.95,2021-09-04 04:00
,孝感,24.48,,-0.04,,26.50,27.50,31.00,2021-09-04 04:00
府河,隔蒲潭,24.51,,-0.34,151,29.50,30.50,33.50,2021-09-04 04:00
府澴河,卧龙潭,24.06,,-0.04,,26.50,27.00,29.69,2021-09-04 04:00
富水,阳新,19.30,,0.06,,20.50,21.70,23.00,2021-09-04 04:00
滠水,黄陂,24.20,,0.03,,25.00,26.00,29.31,2021-09-04 04:00
倒水,李家集,24.62,,0.22,,26.30,28.00,30.73,2021-09-04 04:00
举水,柳子港,23.54,,0.01,71.8,28.00,29.00,33.11,2021-09-04 04:00
巴水,马家潭,21.67,,0.06,229,--,--,--,2021-09-04 04:00
蕲水,西河驿,20.24,,0.06,167,--,--,--,2021-09-04 04:00
