河名,站名,水位,水势,"比昨日
+涨-落",流量,"设防
水位","警戒
水位","保证
水位",time
长江,寸滩,171.11,,-1.67,22500,--,--,--,2021-09-02 00:00
,武隆,175.87,,2.39,2580,--,--,--,2021-09-02 00:00
,宜昌,47.77,,-0.09,29000,52.00,53.00,55.73,2021-09-02 00:00
,枝城,44.00,,-0.13,29300,48.00,49.00,51.75,2021-09-02 00:00
,沙市,39.31,,-0.13,25200,42.00,43.00,45.00,2021-09-02 00:00
,监利,33.43,,-0.07,23600,34.50,35.70,37.23,2021-09-02 00:00
,莲花塘,30.30,,-0.04,,--,32.50,34.40,2021-09-02 00:00
,螺山,29.37,,-0.01,35700,31.00,32.00,34.01,2021-09-02 00:00
,汉口,24.57,,0.00,43600,25.00,27.30,29.73,2021-09-02 00:00
,黄石,21.05,,0.02,,22.80,24.50,27.50,2021-09-02 00:00
,码头镇,18.66,,0.02,,20.50,21.50,24.50,2021-09-02 00:00
,九江,17.51,,0.02,45600,--,20.00,23.25,2021-09-02 00:00
,三峡水库,158.86,,0.57,27400(出),--,--,--,2021-09-02 00:00
洞庭湖,城陵矶,30.37,,-0.04,10500,--,33.00,34.55,2021-09-02 00:00
鄱阳湖,湖口,16.88,,0.05,1220,--,19.50,22.50,2021-09-02 00:00
湘江,湘潭,31.72,缺测,0.11,988,--,38.00,39.50,2021-09-02 00:00
资水,桃江,33.87,,1.33,949,--,39.20,42.30,2021-09-02 00:00
沅水,桃源,33.65,,-0.05,2650,--,42.50,45.40,2021-09-02 00:00
澧水,石门,51.41,,-0.43,529,--,58.50,61.00,2021-09-02 00:00
松滋河,新江口,41.15,,-0.14,2490,43.00,44.00,45.77,2021-09-02 00:00
,沙道观,40.98,,-0.13,832,43.00,44.00,45.21,2021-09-02 00:00
藕池河,管家铺,35.62,,-0.10,1430,37.50,38.50,39.50,2021-09-02 00:00
,康家岗,35.40,,-0.10,44.3,37.50,38.50,39.87,2021-09-02 00:00
虎渡河,弥陀寺,39.12,,-0.14,732,42.00,43.00,44.15,2021-09-02 00:00
长湖,长湖,30.93,,-0.03,,31.50,32.50,33.50,2021-09-02 00:00
洪湖,挖沟咀,25.46,,-0.10,,25.80,26.20,27.00,2021-09-02 00:00
刁汊湖,五房台,24.11,,-0.02,,--,24.80,26.00,2021-09-02 00:00
斧头湖,三洲,21.98,,-0.01,,21.50,22.80,23.94,2021-09-02 00:00
梁子湖,梁子镇,19.19,,-0.02,,19.00,20.50,21.36,2021-09-02 00:00
汉江,安康,241.88,,4.24,6380,--,--,--,2021-09-02 00:00
,白河,182.42,,2.86,10500,--,187.00,191.00,2021-09-02 00:00
,黄家港,93.25,,-0.03,7280,--,--,--,2021-09-02 00:00
,襄阳,65.77,,-0.28,,65.50,67.00,70.00,2021-09-02 00:00
,宜城,57.52,,-0.62,,56.50,57.50,59.30,2021-09-02 00:00
,皇庄,48.23,,0.61,11700,47.00,48.00,50.62,2021-09-02 00:00
,沙洋,41.68,,0.69,,40.80,41.80,44.50,2021-09-02 00:00
,岳口,,缺测,-36.71,,36.90,37.90,40.62,2021-09-02 00:00
,仙桃,34.50,,0.55,7700,34.10,35.10,36.20,2021-09-02 00:00
,汉川,29.56,,0.31,,28.00,29.00,31.69,2021-09-02 00:00
,丹江口水库,165.26,,-0.02,"11200(入)
7720(出)",--,--,--,2021-09-02 00:00
清江,水布垭,396.39,,-0.50,"633(入)
547(出)",--,--,--,2021-09-02 00:00
,隔河岩,195.74,,0.04,"1290(入)
941(出)",--,--,--,2021-09-02 00:00
沮漳河,河溶,42.34,,0.44,193,47.50,48.50,50.00,2021-09-02 00:00
东荆河,潜江,38.72,,0.63,1540,38.40,39.70,42.11,2021-09-02 00:00
汉北河,天门,24.52,,-0.06,62.1,28.30,29.30,30.00,2021-09-02 00:00
大富水,应城,24.12,,-0.04,43.8,27.50,29.00,33.00,2021-09-02 00:00
环水,花园,32.69,,-0.04,23.9,--,37.50,39.95,2021-09-02 00:00
,孝感,24.49,,-0.17,,26.50,27.50,31.00,2021-09-02 00:00
府河,隔蒲潭,24.77,,-0.09,184,29.50,30.50,33.50,2021-09-02 00:00
府澴河,卧龙潭,24.07,,-0.07,,26.50,27.00,29.69,2021-09-02 00:00
富水,阳新,19.20,,0.02,,20.50,21.70,23.00,2021-09-02 00:00
滠水,黄陂,24.12,,0.01,,25.00,26.00,29.31,2021-09-02 00:00
倒水,李家集,24.55,,-0.35,,26.30,28.00,30.73,2021-09-02 00:00
举水,柳子港,23.55,,-0.05,73.0,28.00,29.00,33.11,2021-09-02 00:00
巴水,马家潭,21.57,,0.03,211,--,--,--,2021-09-02 00:00
蕲水,西河驿,20.15,,0.02,150,--,--,--,2021-09-02 00:00
